2018-01-01,0,12TH,12TH,3
2018-07-04,20,PLZA,DELN,1
2018-07-05,8,LAFY,ASHB,2
2018-07-05,14,SFIA,RICH,7
2018-07-05,20,RICH,COLS,2
2018-07-06,8,MONT,DBRK,33
2018-07-06,15,16TH,ASHB,10
2018-07-06,20,ROCK,WOAK,1
2018-07-07,10,DALY,GLEN,4
2018-07-07,17,ASHB,ANTC,3
2018-07-08,8,12TH,EMBR,18
2018-07-08,15,NBRK,ASHB,3
2018-07-08,23,EMBR,COLM,2
2018-07-09,10,GLEN,24TH,18
2018-07-09,16,SSAN,DELN,3
2018-07-09,23,MCAR,12TH,3
2018-07-10,10,GLEN,WCRK,1
2018-07-10,16,SSAN,24TH,5
2018-07-10,23,DBRK,RICH,11
2018-07-11,10,CONC,EMBR,87
2018-07-11,16,PHIL,OAKL,2
2018-07-11,22,WCRK,ROCK,1
2018-07-12,10,12TH,DBRK,19
2018-07-12,16,FRMT,ASHB,4
2018-07-12,22,FTVL,SHAY,3
2018-07-13,9,PLZA,DELN,6
2018-07-13,16,ASHB,CIVC,11
2018-07-13,22,12TH,DBRK,10
2018-07-14,11,FRMT,HAYW,4
2018-07-14,18,ANTC,WOAK,1
2018-07-15,9,DELN,OAKL,1
2018-07-15,16,OAKL,WCRK,4
2018-07-16,4,FTVL,EMBR,10
2018-07-16,11,EMBR,HAYW,1
2018-07-16,17,PHIL,COLM,1
2018-07-17,4,SSAN,16TH,1
2018-07-17,11,FRMT,ANTC,2
2018-07-17,17,OAKL,WCRK,1
2018-07-18,1,NCON,SANL,1
2018-07-18,11,BAYF,FTVL,13
2018-07-18,17,GLEN,DALY,16
2018-07-19,0,DELN,FTVL,1
2018-07-19,10,SBRN,WDUB,1
2018-07-19,17,BALB,PITT,14
2018-07-19,23,MONT,PITT,11
2018-07-20,10,LAFY,ROCK,1
2018-07-20,16,ROCK,SFIA,9
2018-07-20,22,WARM,PHIL,1
2018-07-21,12,CIVC,GLEN,12
2018-07-21,18,SFIA,BAYF,1
2018-07-22,10,24TH,DBRK,5
2018-07-22,17,BALB,SHAY,1
2018-07-23,5,GLEN,16TH,1
2018-07-23,11,RICH,ROCK,2
2018-07-23,18,16TH,FRMT,42
2018-07-24,5,PHIL,GLEN,1
2018-07-24,11,WARM,FRMT,1
2018-07-24,18,ASHB,BAYF,6
2018-07-25,5,MCAR,EMBR,20
2018-07-25,11,SANL,WOAK,1
2018-07-25,17,WOAK,HAYW,3
2018-07-26,5,CIVC,SANL,2
2018-07-26,11,NCON,BALB,6
2018-07-26,17,SBRN,CIVC,14
2018-07-27,4,HAYW,EMBR,7
2018-07-27,11,FRMT,LAKE,1
2018-07-27,17,MONT,24TH,440
2018-07-28,0,FTVL,CONC,1
2018-07-28,13,GLEN,POWL,82
2018-07-28,20,DALY,FRMT,1
2018-07-29,11,ROCK,SFIA,10
2018-07-29,18,WCRK,MCAR,8
2018-07-30,7,FRMT,DELN,3
2018-07-30,13,POWL,COLM,21
2018-07-30,19,PITT,ORIN,1
2018-07-31,7,ORIN,SFIA,20
2018-07-31,13,WOAK,DALY,1
2018-07-31,19,SBRN,BALB,9
2018-08-01,7,NCON,SFIA,3
2018-08-01,13,WCRK,MONT,18
2018-08-01,19,ROCK,BAYF,1
2018-08-02,7,NCON,12TH,40
2018-08-02,13,UCTY,BALB,1
2018-08-02,19,PHIL,ANTC,2
2018-08-03,7,FRMT,DUBL,6
2018-08-03,13,NCON,PHIL,4
2018-08-03,19,DUBL,BALB,8
2018-08-04,8,SSAN,SFIA,2
2018-08-04,16,CIVC,WOAK,67
2018-08-05,0,FTVL,LAKE,1
2018-08-05,15,UCTY,12TH,1
2018-08-06,1,SFIA,DELN,6
2018-08-06,11,DBRK,NBRK,3
2018-08-06,17,PITT,CONC,10
2018-08-07,5,CIVC,FRMT,1
2018-08-07,11,OAKL,MONT,7
2018-08-07,18,12TH,PHIL,95
2018-08-08,5,DALY,16TH,3
2018-08-08,11,ORIN,EMBR,36
2018-08-08,17,SFIA,NBRK,6
2018-08-09,5,24TH,WOAK,2
2018-08-09,11,LAKE,WDUB,4
2018-08-09,17,PITT,RICH,1
2018-08-10,1,DALY,SBRN,1
2018-08-10,11,DALY,SANL,1
2018-08-10,17,GLEN,DBRK,10
2018-08-11,0,24TH,COLM,5
2018-08-11,13,CAST,BAYF,5
2018-08-11,20,16TH,EMBR,16
2018-08-12,11,MLBR,GLEN,3
2018-08-12,18,SSAN,CONC,1
2018-08-13,7,FTVL,12TH,29
2018-08-13,13,PHIL,MONT,17
2018-08-13,19,NCON,CONC,1
2018-08-14,7,NCON,19TH,35
2018-08-14,13,SSAN,SSAN,1
2018-08-14,19,RICH,COLM,3
2018-08-15,7,NBRK,WARM,1
2018-08-15,13,SFIA,DBRK,10
2018-08-15,19,PHIL,PCTR,2
2018-08-16,7,MONT,EMBR,4
2018-08-16,13,SFIA,EMBR,43
2018-08-16,19,ORIN,MCAR,2
2018-08-17,7,FTVL,WOAK,14
2018-08-17,13,OAKL,NCON,1
2018-08-17,19,EMBR,PLZA,54
2018-08-18,8,PCTR,LAFY,2
2018-08-18,15,LAFY,19TH,2
2018-08-18,22,MLBR,MONT,1
2018-08-19,13,PITT,WOAK,1
2018-08-19,20,SFIA,RICH,5
2018-08-20,8,SANL,COLS,6
2018-08-20,15,COLS,DBRK,9
2018-08-20,21,BALB,PITT,6
2018-08-21,8,SFIA,CIVC,11
2018-08-21,15,DALY,PHIL,4
2018-08-21,21,BALB,EMBR,9
2018-08-22,8,PHIL,WCRK,21
2018-08-22,15,19TH,UCTY,12
2018-08-22,20,SFIA,CONC,6
2018-08-23,8,FTVL,SANL,27
2018-08-23,14,RICH,BAYF,2
2018-08-23,20,GLEN,SFIA,6
2018-08-24,8,COLM,COLM,2
2018-08-24,14,HAYW,WARM,3
2018-08-24,20,ANTC,WOAK,1
2018-08-25,9,SSAN,POWL,17
2018-08-25,17,ASHB,ASHB,5
2018-08-26,8,WDUB,LAKE,2
2018-08-26,16,PLZA,PLZA,1
2018-08-27,5,ROCK,LAKE,1
2018-08-27,11,WDUB,SFIA,2
2018-08-27,18,ANTC,SSAN,1
2018-08-28,5,SANL,DELN,1
2018-08-28,11,WOAK,COLS,4
2018-08-28,18,24TH,NBRK,19
2018-08-29,5,MCAR,WDUB,1
2018-08-29,11,RICH,PLZA,4
2018-08-29,17,WARM,PLZA,3
2018-08-30,5,BAYF,CIVC,14
2018-08-30,11,HAYW,19TH,5
2018-08-30,17,MLBR,RICH,5
2018-08-31,0,MONT,OAKL,1
2018-08-31,11,16TH,POWL,57
2018-08-31,17,24TH,SFIA,13
2018-08-31,23,HAYW,SANL,4
2018-09-01,13,DBRK,WCRK,2
2018-09-01,20,OAKL,CIVC,13
2018-09-02,13,12TH,ROCK,1
2018-09-02,20,WOAK,24TH,23
2018-09-03,13,POWL,COLS,49
2018-09-03,21,POWL,ROCK,9
2018-09-04,9,MONT,PLZA,2
2018-09-04,15,WDUB,CONC,1
2018-09-04,21,WDUB,COLS,1
2018-09-05,9,DUBL,24TH,3
2018-09-05,15,POWL,WDUB,21
2018-09-05,21,ORIN,POWL,2
2018-09-06,9,ANTC,SSAN,2
2018-09-06,15,GLEN,LAFY,1
2018-09-06,21,CAST,UCTY,1
2018-09-07,8,RICH,DBRK,83
2018-09-07,15,24TH,DALY,17
2018-09-07,20,PHIL,WCRK,1
2018-09-08,10,CONC,MCAR,1
2018-09-08,16,WCRK,WCRK,1
2018-09-09,0,UCTY,16TH,1
2018-09-09,15,CONC,PITT,8
2018-09-09,22,POWL,FTVL,13
2018-09-10,10,CAST,DUBL,4
2018-09-10,16,MONT,SFIA,39
2018-09-10,22,WARM,LAKE,2
2018-09-11,9,WDUB,BAYF,2
2018-09-11,16,FRMT,24TH,3
2018-09-11,22,LAKE,CIVC,4
2018-09-12,9,SANL,MCAR,12
2018-09-12,16,COLS,FTVL,14
2018-09-12,22,DALY,MCAR,4
2018-09-13,9,MCAR,UCTY,3
2018-09-13,15,WOAK,COLM,2
2018-09-13,21,SFIA,SBRN,4
2018-09-14,9,DELN,MCAR,19
2018-09-14,15,PHIL,SSAN,2
2018-09-14,21,LAFY,19TH,1
2018-09-15,11,19TH,COLS,1
2018-09-15,17,NBRK,NBRK,2
2018-09-16,8,POWL,EMBR,4
2018-09-16,15,UCTY,WDUB,1
2018-09-16,23,OAKL,NBRK,7
2018-09-17,10,ORIN,FRMT,2
2018-09-17,17,24TH,MCAR,40
2018-09-18,0,24TH,BAYF,1
2018-09-18,10,POWL,BALB,40
2018-09-18,17,19TH,SHAY,64
2018-09-18,23,NCON,GLEN,1
2018-09-19,10,LAFY,POWL,20
2018-09-19,16,SFIA,WARM,2
2018-09-19,23,CIVC,NCON,11
2018-09-20,10,COLM,MONT,96
2018-09-20,16,LAKE,POWL,25
2018-09-20,22,MONT,16TH,20
2018-09-21,9,PITT,COLS,1
2018-09-21,15,WOAK,WARM,1
2018-09-21,21,SFIA,16TH,8
2018-09-22,11,PLZA,SFIA,2
2018-09-22,18,SBRN,FRMT,1
2018-09-23,10,SHAY,MCAR,1
2018-09-23,18,GLEN,WCRK,1
2018-09-24,7,DELN,12TH,146
2018-09-24,13,FTVL,DUBL,5
2018-09-24,19,DALY,PCTR,1
2018-09-25,7,DBRK,CONC,1
2018-09-25,13,GLEN,DUBL,1
2018-09-25,19,DALY,WDUB,12
2018-09-26,7,BALB,ROCK,4
2018-09-26,13,COLM,OAKL,1
2018-09-26,19,16TH,WOAK,33
2018-09-27,6,SANL,CONC,1
2018-09-27,12,SANL,WDUB,2
2018-09-27,18,PHIL,ANTC,4
2018-09-28,6,DELN,MCAR,25
2018-09-28,12,GLEN,MCAR,1
2018-09-28,18,DBRK,GLEN,26
2018-09-29,6,WDUB,OAKL,3
2018-09-29,14,BAYF,SFIA,1
2018-09-29,20,SSAN,POWL,6
2018-09-30,12,BAYF,SANL,3
2018-09-30,19,CIVC,CAST,14
2018-10-01,7,ORIN,SSAN,6
2018-10-01,13,SBRN,12TH,2
2018-10-01,19,ORIN,NCON,2
2018-10-02,7,PITT,ASHB,1
2018-10-02,13,WARM,12TH,2
2018-10-02,19,PITT,LAKE,1
2018-10-03,7,NBRK,SBRN,5
2018-10-03,13,ROCK,24TH,1
2018-10-03,19,MCAR,PHIL,17
2018-10-04,7,DALY,WDUB,5
2018-10-04,13,EMBR,DALY,19
2018-10-04,19,ANTC,WOAK,1
2018-10-05,6,UCTY,BALB,2
2018-10-05,12,WDUB,UCTY,1
2018-10-05,18,PITT,POWL,10
2018-10-06,7,PLZA,DBRK,10
2018-10-06,14,PITT,ORIN,1
2018-10-06,21,LAFY,OAKL,1
2018-10-07,12,PHIL,DUBL,1
2018-10-07,19,POWL,PHIL,45
2018-10-08,8,BAYF,MONT,182
2018-10-08,14,HAYW,EMBR,6
2018-10-08,20,DBRK,MLBR,7
2018-10-09,8,CIVC,UCTY,6
2018-10-09,14,HAYW,DALY,2
2018-10-09,20,CIVC,CAST,11
2018-10-10,8,16TH,POWL,157
2018-10-10,14,CONC,COLM,1
2018-10-10,19,WDUB,12TH,1
2018-10-11,7,RICH,WARM,3
2018-10-11,13,WCRK,CIVC,9
2018-10-11,19,PHIL,LAKE,3
2018-10-12,7,FTVL,DBRK,34
2018-10-12,13,LAFY,SFIA,3
2018-10-12,19,CAST,PHIL,1
2018-10-13,8,FTVL,MONT,62
2018-10-13,15,COLM,CIVC,4
2018-10-13,22,BAYF,12TH,2
2018-10-14,13,MCAR,OAKL,2
2018-10-14,20,PHIL,FTVL,3
2018-10-15,8,PCTR,BALB,4
2018-10-15,15,12TH,NCON,16
2018-10-15,20,SFIA,CAST,4
2018-10-16,8,MONT,OAKL,7
2018-10-16,14,WCRK,CONC,16
2018-10-16,20,POWL,BALB,104
2018-10-17,8,DUBL,SFIA,13
2018-10-17,14,OAKL,CONC,2
2018-10-17,20,DUBL,SHAY,2
2018-10-18,8,ASHB,LAFY,1
2018-10-18,14,DUBL,PHIL,1
2018-10-18,20,16TH,12TH,16
2018-10-19,7,ROCK,24TH,7
2018-10-19,13,UCTY,SANL,1
2018-10-19,19,MCAR,WOAK,2
2018-10-20,8,SHAY,19TH,4
2018-10-20,15,NBRK,SFIA,1
2018-10-20,22,POWL,GLEN,59
2018-10-21,13,WARM,MCAR,4
2018-10-21,21,16TH,NBRK,7
2018-10-22,9,16TH,COLM,5
2018-10-22,15,FRMT,CONC,1
2018-10-22,21,DALY,SHAY,2
2018-10-23,8,SFIA,MLBR,8
2018-10-23,15,CONC,MONT,10
2018-10-23,21,ANTC,12TH,1
2018-10-24,8,PLZA,CIVC,111
2018-10-24,15,24TH,DELN,12
2018-10-24,20,SANL,CONC,2
2018-10-25,8,EMBR,DBRK,55
2018-10-25,14,MONT,SHAY,8
2018-10-25,20,COLS,LAKE,6
2018-10-26,7,WARM,NCON,1
2018-10-26,14,24TH,WOAK,11
2018-10-26,19,PCTR,ANTC,1
2018-10-27,9,16TH,CIVC,10
2018-10-27,15,SBRN,COLM,2
2018-10-27,22,SSAN,16TH,3
2018-10-28,14,12TH,BALB,2
2018-10-28,21,CONC,CONC,2
2018-10-29,9,BAYF,SSAN,1
2018-10-29,15,PITT,WCRK,7
2018-10-29,21,ROCK,MONT,3
2018-10-30,9,CONC,ASHB,2
2018-10-30,15,PLZA,LAKE,6
2018-10-30,21,PCTR,CIVC,1
2018-10-31,9,DBRK,PLZA,8
2018-10-31,15,WCRK,19TH,4
2018-10-31,22,16TH,ROCK,8
2018-11-01,9,DALY,WOAK,2
2018-11-01,15,NCON,CONC,8
2018-11-01,21,EMBR,MCAR,45
2018-11-02,8,UCTY,BAYF,4
2018-11-02,15,CAST,OAKL,1
2018-11-02,20,SANL,12TH,2
2018-11-03,10,DELN,POWL,45
2018-11-03,17,24TH,RICH,15
2018-11-04,8,12TH,SANL,2
2018-11-04,15,LAFY,OAKL,2
2018-11-04,23,GLEN,MONT,1
2018-11-05,10,HAYW,DELN,3
2018-11-05,16,SBRN,BALB,7
2018-11-05,23,MONT,GLEN,26
2018-11-06,10,HAYW,WOAK,1
2018-11-06,16,SANL,ANTC,3
2018-11-06,23,FRMT,POWL,1
2018-11-07,10,DELN,SFIA,8
2018-11-07,16,RICH,ANTC,2
2018-11-07,23,COLM,MONT,1
2018-11-08,10,CIVC,WCRK,5
2018-11-08,16,MLBR,FTVL,2
2018-11-08,22,NCON,POWL,3
2018-11-09,9,RICH,POWL,40
2018-11-09,16,19TH,DUBL,37
2018-11-09,22,16TH,EMBR,3
2018-11-10,11,PHIL,SBRN,2
2018-11-10,18,DUBL,UCTY,2
2018-11-11,10,CAST,COLS,52
2018-11-11,17,EMBR,CONC,13
2018-11-12,6,DUBL,POWL,45
2018-11-12,12,WOAK,EMBR,49
2018-11-12,19,BALB,WARM,2
2018-11-13,7,GLEN,FRMT,4
2018-11-13,13,NBRK,FTVL,2
2018-11-13,19,FRMT,UCTY,8
2018-11-14,7,DUBL,UCTY,3
2018-11-14,13,LAKE,HAYW,4
2018-11-14,19,DELN,DUBL,1
2018-11-15,7,DUBL,EMBR,386
2018-11-15,13,MCAR,PCTR,1
2018-11-15,19,EMBR,MLBR,129
2018-11-16,7,ROCK,16TH,13
2018-11-16,14,DBRK,FRMT,5
2018-11-16,20,GLEN,SFIA,6
2018-11-17,10,PITT,DELN,3
2018-11-17,17,POWL,HAYW,23
2018-11-18,9,NBRK,ROCK,1
2018-11-18,17,CIVC,CAST,7
2018-11-19,6,HAYW,COLS,3
2018-11-19,12,SBRN,GLEN,3
2018-11-19,18,WCRK,ORIN,3
2018-11-20,7,FRMT,16TH,11
2018-11-20,13,SBRN,PHIL,1
2018-11-20,19,ROCK,WARM,1
2018-11-21,8,ASHB,12TH,37
2018-11-21,14,MONT,FRMT,40
2018-11-21,20,MONT,SSAN,10
2018-11-22,12,SANL,12TH,3
2018-11-22,21,BAYF,12TH,1
2018-11-23,11,DALY,WARM,1
2018-11-23,18,FRMT,LAKE,2
2018-11-24,9,EMBR,WCRK,3
2018-11-24,16,MONT,WCRK,16
2018-11-25,8,16TH,WOAK,1
2018-11-25,16,12TH,BALB,4
2018-11-26,1,16TH,SSAN,1
2018-11-26,11,BAYF,GLEN,1
2018-11-26,17,GLEN,ROCK,4
2018-11-27,4,FRMT,SHAY,1
2018-11-27,11,DELN,SHAY,1
2018-11-27,17,PCTR,NBRK,1
2018-11-28,5,DBRK,LAKE,1
2018-11-28,11,PHIL,SBRN,1
2018-11-28,17,SSAN,GLEN,1
2018-11-29,5,NCON,CIVC,11
2018-11-29,11,WCRK,FTVL,2
2018-11-29,18,24TH,DELN,34
2018-11-30,5,POWL,BALB,7
2018-11-30,12,12TH,PITT,3
2018-11-30,17,WOAK,NCON,1
2018-12-01,6,RICH,MCAR,2
2018-12-01,14,GLEN,ROCK,4
2018-12-01,21,MLBR,DALY,2
2018-12-02,13,ASHB,SFIA,3
2018-12-02,20,EMBR,ANTC,4
2018-12-03,8,ORIN,MLBR,1
2018-12-03,15,19TH,LAFY,10
2018-12-03,21,12TH,NBRK,6
2018-12-04,8,SBRN,BAYF,1
2018-12-04,15,DELN,16TH,3
2018-12-04,21,DUBL,16TH,1
2018-12-05,9,BAYF,12TH,39
2018-12-05,15,NCON,SANL,1
2018-12-05,21,PCTR,CONC,2
2018-12-06,9,COLM,LAKE,1
2018-12-06,15,OAKL,GLEN,1
2018-12-06,21,LAKE,24TH,5
2018-12-07,9,19TH,PLZA,3
2018-12-07,15,GLEN,COLM,2
2018-12-07,21,COLM,LAKE,2
2018-12-08,10,SFIA,ASHB,1
2018-12-08,17,NBRK,PLZA,3
2018-12-09,9,24TH,POWL,40
2018-12-09,16,EMBR,12TH,13
2018-12-10,5,12TH,DBRK,1
2018-12-10,11,HAYW,UCTY,8
2018-12-10,17,RICH,MONT,6
2018-12-11,5,LAFY,ROCK,1
2018-12-11,11,RICH,MCAR,2
2018-12-11,17,WOAK,SANL,4
2018-12-12,5,MONT,OAKL,1
2018-12-12,11,ROCK,WOAK,1
2018-12-12,17,WARM,HAYW,23
2018-12-13,5,CONC,DBRK,1
2018-12-13,11,MLBR,LAKE,1
2018-12-13,17,PITT,FRMT,1
2018-12-14,4,BALB,MONT,12
2018-12-14,11,EMBR,OAKL,6
2018-12-14,17,HAYW,BAYF,8
2018-12-15,0,FRMT,COLS,2
2018-12-15,13,DBRK,CAST,5
2018-12-15,19,WOAK,CIVC,108
2018-12-16,11,ORIN,ORIN,1
2018-12-16,19,19TH,EMBR,9
2018-12-17,7,RICH,ORIN,1
2018-12-17,14,24TH,24TH,2
2018-12-17,19,WCRK,ORIN,1
2018-12-18,7,WCRK,SBRN,3
2018-12-18,14,DALY,ASHB,1
2018-12-18,20,24TH,CIVC,23
2018-12-19,8,12TH,CONC,4
2018-12-19,14,DALY,WDUB,1
2018-12-19,20,24TH,DUBL,6
2018-12-20,8,16TH,CONC,1
2018-12-20,14,COLS,PLZA,3
2018-12-20,20,12TH,24TH,7
2018-12-21,7,WCRK,PITT,1
2018-12-21,14,COLM,WCRK,2
2018-12-21,20,12TH,ROCK,1
2018-12-22,9,SFIA,WCRK,10
2018-12-22,16,ORIN,WCRK,1
2018-12-23,0,WOAK,MCAR,1
2018-12-23,15,MONT,DALY,23
2018-12-24,0,DBRK,FTVL,1
2018-12-24,12,WARM,SSAN,2
2018-12-24,20,CIVC,DALY,3
2018-12-25,14,DUBL,CAST,2
2018-12-26,0,SFIA,PCTR,4
2018-12-26,12,COLM,SFIA,7
2018-12-26,18,PITT,EMBR,4
2018-12-27,7,GLEN,MLBR,3
2018-12-27,14,BAYF,WDUB,3
2018-12-27,20,EMBR,SBRN,16
2018-12-28,8,SSAN,SANL,1
2018-12-28,15,MONT,NCON,17
2018-12-28,22,BALB,CIVC,7
2018-12-29,12,GLEN,WDUB,1
2018-12-29,19,MONT,12TH,12
2018-12-30,11,WARM,HAYW,3
2018-12-30,19,MONT,24TH,13
2018-12-31,9,CIVC,COLS,5
2018-12-31,16,CONC,WCRK,7
2018-12-31,23,WOAK,WCRK,2
